brand,engine_type,gearbox,mileage,model,price,url,year
renault,essence,automatique,28597,clio,29880,"/Voiture/Hyundai-TUCSON-1.6-T-GDI-DCT-TREND-Assist./vhc:car,pgn:108,pgs:10,dmg:false/pg:vipcar/384528047.html",2022
audi,hybride,automatique,15500,500,22980,"/Voiture/Kia-XCeed-Plug-in-Hybrid-Vision-Bi-LED/vhc:car,pgn:107,pgs:10,dmg:false/pg:vipcar/383180714.html",2022
volkswagen,diesel,manuelle,171000,caddy,3950,"/Voiture/Volkswagen-Vw-caddy-1.9-Tdi/vhc:car,pgn:110,pgs:10,dmg:false/pg:vipcar/384528027.html",2008
volkswagen,essence,manuelle,31427,caddy,20990,"/Voiture/Hyundai-KONA-1,0-T-Gdi-48V-Prime-Navi/vhc:car,pgn:110,pgs:10,dmg:false/pg:vipcar/384528026.html",2022
volkswagen,essence,manuelle,40534,caddy,19880,"/Voiture/Hyundai-KONA-1.0-T-GDI-N-Line-48V-Navi-Sitz/vhc:car,pgn:110,pgs:10,dmg:false/pg:vipcar/384528024.html",2022
audi,essence,automatique,12628,tt,167990,"/Voiture/Porsche-911-992-GTS-CABRIO-1-HA.NP-187002,/vhc:car,pgn:109,pgs:10,dmg:false/pg:vipcar/383936035.html",2022
audi,essence,automatique,185000,tt,8200,"/Voiture/Autres-Dodge-Ram-1500-Cargo-Van,-3.9L-V6,/vhc:car,pgn:109,pgs:10,dmg:false/pg:vipcar/384528035.html",2001
mercedes,essence,automatique,360000,tt,2150,"/Voiture/Mercedes-Benz-Mercedes-S320-w220-Lang/vhc:car,pgn:109,pgs:10,dmg:false/pg:vipcar/384528032.html",2001
,essence,,186330,,6500,"/Voiture/Hyundai-Hyundai-ix-35/vhc:car,pgn:112,pgs:10,dmg:false/pg:vipcar/384528002.html",2013
volkswagen,essence,manuelle,107123,,950,"/Voiture/Volkswagen-Gold-1,4-bj.1999/vhc:car,pgn:111,pgs:10,dmg:false/pg:vipcar/384528014.html",1999
ford,essence,manuelle,50920,fiesta,11200,"/Voiture/Ford-Ford-fiesta-st-line/vhc:car,pgn:111,pgs:10,dmg:false/pg:vipcar/384528012.html",2018
renault,essence,manuelle,41438,clio,16990,"/Voiture/Hyundai-KONA-1,0-T-GDI-48V-Trend-Navi-CarPlay/vhc:car,pgn:108,pgs:10,dmg:false/pg:vipcar/384528046.html",2022
volkswagen,essence,manuelle,105798,polo,1000,"/Voiture/Volkswagen-VW-Polo-1.2/vhc:car,pgn:110,pgs:10,dmg:false/pg:vipcar/384528023.html",2002
volkswagen,diesel,manuelle,466000,multivan,8800,"/Voiture/Volkswagen-VW-T4-CLASSIC-MULTIVAN-2.5-TDI-ACV/vhc:car,pgn:110,pgs:10,dmg:false/pg:vipcar/384528022.html",1996
bmw,diesel,automatique,204000,tt,13300,"/Voiture/BMW-BMW-F11-520-Xdrive/vhc:car,pgn:109,pgs:10,dmg:false/pg:vipcar/384528031.html",2014
,essence,automatique,56504,,22480,"/Voiture/Kia-Sportage-Vision-2WD-Nav-Kamera-AHK-TSR/vhc:car,pgn:112,pgs:10,dmg:false/pg:vipcar/383720007.html",2020
volkswagen,diesel,automatique,171000,golf,12900,"/Voiture/Volkswagen-Golf-VI-GTD-DSG-top-gepflegt/vhc:car,pgn:112,pgs:10,dmg:false/pg:vipcar/384528000.html",2011
volkswagen,essence,automatique,160000,caravelle,6990,"/Voiture/Volkswagen-T4-Caravelle-AUT-7-SITZER-PANO-LPG/vhc:car,pgn:111,pgs:10,dmg:false/pg:vipcar/344580053.html",1995
volkswagen,essence,automatique,73000,sharan,24990,"/Voiture/Volkswagen-Sharan-Comfortline-DSG-7-SITZER/vhc:car,pgn:113,pgs:10,dmg:false/pg:vipcar/382533662.html",2019
volkswagen,diesel,automatique,135000,passat,17000,"/Voiture/Volkswagen-Passat-Variant-2.0-TDI-DSG/vhc:car,pgn:110,pgs:10,dmg:false/pg:vipcar/384528021.html",2016
ford,essence,manuelle,130500,ka,2600,"/Voiture/Ford-Ford-Ka-T%C3%9CV-NEU-.-Service-Neu/vhc:car,pgn:110,pgs:10,dmg:false/pg:vipcar/384528017.html",2009
volkswagen,essence,manuelle,152000,touran,6900,"/Voiture/Volkswagen-VW-Touran-7sitzer-2010-Binzen-L1.2/vhc:car,pgn:112,pgs:10,dmg:false/pg:vipcar/384527999.html",2010
volkswagen,essence,manuelle,123300,touran,9490,"/Voiture/Skoda-Octavia-1.4-TSI-Elegance-Combi-Elegance/vhc:car,pgn:112,pgs:10,dmg:false/pg:vipcar/384527996.html",2011
opel,diesel,manuelle,246000,caravelle,1500,"/Voiture/Opel-Opel-Vectra-C-Caravan/vhc:car,pgn:111,pgs:10,dmg:false/pg:vipcar/384528009.html",2004
mercedes,diesel,automatique,191000,caravelle,13997,"/Voiture/Mercedes-Benz-Mercedes-benz-B-klasse-200-d/vhc:car,pgn:111,pgs:10,dmg:false/pg:vipcar/384528007.html",2015
volkswagen,essence,manuelle,208000,golf,1800,"/Voiture/Volkswagen-Golf-5-1.4-Benziner-zu-verkaufen/vhc:car,pgn:114,pgs:10,dmg:false/pg:vipcar/384527978.html",2005
audi,essence,manuelle,168600,tt,4700,"/Voiture/Audi-Audi-TT-Roadster-1.8T/vhc:car,pgn:113,pgs:10,dmg:false/pg:vipcar/384527989.html",2001
audi,essence,manuelle,5000,tt,25900,"/Voiture/Hyundai-Hyundai-i30-Kombi-1.5-turbo-gdi-48v/vhc:car,pgn:113,pgs:10,dmg:false/pg:vipcar/384527988.html",2022
volkswagen,diesel,manuelle,174000,golf,7990,"/Voiture/Volkswagen-Golf-VII-Variant-Cup-BMT/vhc:car,pgn:113,pgs:10,dmg:false/pg:vipcar/382473496.html",2014
opel,diesel,automatique,137000,touran,14000,"/Voiture/Opel-Auto-Opel-Antara/vhc:car,pgn:112,pgs:10,dmg:false/pg:vipcar/384527995.html",2012
bmw,diesel,automatique,170000,touran,800,"/Voiture/BMW-BMW-e36-316-i-Compact-Bastler/vhc:car,pgn:112,pgs:10,dmg:false/pg:vipcar/384527994.html",1997
volkswagen,diesel,manuelle,162000,golf,8000,"/Voiture/Volkswagen-Golf-Plus-1.6-TDI-BlueMotion/vhc:car,pgn:111,pgs:10,dmg:false/pg:vipcar/384528006.html",2012
opel,essence,automatique,178000,golf,2999,"/Voiture/Opel-Opel-Zafira-T%C3%9CV-NEU-7-Sitzer-Automat.../vhc:car,pgn:114,pgs:10,dmg:false/pg:vipcar/384527977.html",2004
volkswagen,diesel,manuelle,129000,golf,11990,"/Voiture/MINI-Mini-Mini-1.5-One-D-Boost-solo-120-mila/vhc:car,pgn:113,pgs:10,dmg:false/pg:vipcar/384527985.html",2019
volkswagen,diesel,automatique,77400,golf,28400,"/Voiture/Seat-Seat-Tarraco-Xcellence-5-Sitzer-4Drive/vhc:car,pgn:113,pgs:10,dmg:false/pg:vipcar/384527984.html",2020
volkswagen,essence,automatique,230000,golf,1250,"/Voiture/Volkswagen-VW-Golf-2-1,8-5T%C3%BCrer-Automatik/vhc:car,pgn:115,pgs:10,dmg:false/pg:vipcar/384527965.html",1989
volkswagen,diesel,manuelle,81134,golf,16500,"/Voiture/Volkswagen-Wv-Golf-7-1.6-TDI/vhc:car,pgn:112,pgs:10,dmg:false/pg:vipcar/384527992.html",2018
volkswagen,essence,manuelle,216000,golf,3500,"/Voiture/Skoda-Skoda-Octavia-Combi-2.0l-FSI-1Z-AHK,/vhc:car,pgn:112,pgs:10,dmg:false/pg:vipcar/384527991.html",2006
volkswagen,essence,automatique,74522,golf,17980,"/Voiture/Jaguar-XE-S-Navi-Kamera-Memory-Bi-Xenon/vhc:car,pgn:112,pgs:10,dmg:false/pg:vipcar/382942400.html",2017
volkswagen,essence,automatique,137000,golf,1300,"/Voiture/Smart-Smart-450-fortwo-Klima-T%C3%9CV-2025/vhc:car,pgn:111,pgs:10,dmg:false/pg:vipcar/384528004.html",2004
volkswagen,diesel,automatique,74000,caddy,25990,"/Voiture/Volkswagen-Caddy-Alltrack-Beach-BMT-2.0-DSG/vhc:car,pgn:114,pgs:10,dmg:false/pg:vipcar/382385124.html",2019
volkswagen,essence,manuelle,150000,caddy,9500,"/Voiture/Mitsubishi-Eclipse-2.0-GS-16V-Klima-GS/vhc:car,pgn:114,pgs:10,dmg:false/pg:vipcar/384527975.html",1996
volkswagen,essence,automatique,88500,golf,2500,"/Voiture/Suzuki-Suzuki-Liana-1.6-Benzin-Automatik-mit/vhc:car,pgn:113,pgs:10,dmg:false/pg:vipcar/384527983.html",2002
toyota,essence,manuelle,57000,auris,5650,"/Voiture/Toyota-Toyota-Auris-1.6-nur-57.000-gelaufen/vhc:car,pgn:113,pgs:10,dmg:false/pg:vipcar/384527981.html",2007
mercedes,diesel,automatique,173195,golf,1250,"/Voiture/Mercedes-Benz-Mercedes-A-170-CDI/vhc:car,pgn:115,pgs:10,dmg:false/pg:vipcar/384527964.html",2003
toyota,diesel,automatique,56410,hilux,46990,"/Voiture/Toyota-Hilux-2.8-D-4D-4WD-DOUBLE-CAB/vhc:car,pgn:115,pgs:10,dmg:false/pg:vipcar/384527963.html",2021
volkswagen,essence,automatique,43000,golf,25999,"/Voiture/Volkswagen-VW-Golf-7-.5-GTI-Performance/vhc:car,pgn:115,pgs:10,dmg:false/pg:vipcar/384527961.html",2020
citroen,essence,manuelle,123000,c1,2350,"/Voiture/Citro%C3%ABn-Citroen-C1/vhc:car,pgn:116,pgs:10,dmg:false/pg:vipcar/384527955.html",2008
volkswagen,essence,manuelle,156000,golf,4390,"/Voiture/Mercedes-Benz-C-200-KOMPRESSOR-ELEGANCE-TOP/vhc:car,pgn:111,pgs:10,dmg:false/pg:vipcar/384528003.html",2002
volkswagen,essence,manuelle,186330,golf,6500,"/Voiture/Hyundai-Hyundai-ix-35/vhc:car,pgn:111,pgs:10,dmg:false/pg:vipcar/384528002.html",2013
volkswagen,essence,manuelle,193000,golf,2999,"/Voiture/Volkswagen-Golf-5-1,4-Top-Ausgestattet-Klima/vhc:car,pgn:114,pgs:10,dmg:false/pg:vipcar/384527972.html",2008
ford,diesel,manuelle,222136,transit,1680,"/Voiture/Ford-Transit-Kasten-kurz-2.0-FT-280-Radio/vhc:car,pgn:114,pgs:10,dmg:false/pg:vipcar/381481236.html",2002
bmw,essence,automatique,92000,auris,27900,"/Voiture/BMW-BMW-440i-Gran-Coup%C3%A9-F36/vhc:car,pgn:113,pgs:10,dmg:false/pg:vipcar/384527980.html",2018
volkswagen,essence,automatique,109000,golf,39990,"/Voiture/ALPINA-B4-3.0-Biturbo-Allrad/vhc:car,pgn:115,pgs:10,dmg:false/pg:vipcar/383670933.html",2014
ford,diesel,manuelle,175000,transit,17480,"/Voiture/Ford-Transit-Custom-Tourneo-310-L1-Trend-9/vhc:car,pgn:115,pgs:10,dmg:false/pg:vipcar/382667099.html",2017
audi,diesel,automatique,49250,a4,29420,"/Voiture/Audi-A4-40-TDI-Quattro-Assist-Led-Leder-3Zone/vhc:car,pgn:117,pgs:10,dmg:false/pg:vipcar/384527940.html",2020
mercedes,diesel,manuelle,190000,c1,7500,"/Voiture/Mercedes-Benz-Mercedes-109-CDI-LANG-Kamera/vhc:car,pgn:116,pgs:10,dmg:false/pg:vipcar/384527954.html",2008
audi,diesel,manuelle,207312,a4,9199,"/Voiture/Audi-A4-2.0-TDI-DPF-125kW-S-line-Avant-S-line/vhc:car,pgn:116,pgs:10,dmg:false/pg:vipcar/384527952.html",2010
ford,electrique,automatique,332171,transit,29299,"/Voiture/Autres-Tesla-Model-S-P85D-772PS-Supercharging/vhc:car,pgn:114,pgs:10,dmg:false/pg:vipcar/384527969.html",2016
bmw,hybride,automatique,17000,auris,25800,"/Voiture/Seat-Leon-1.4-e-HYBRID-Xcellence-DSG/vhc:car,pgn:113,pgs:10,dmg:false/pg:vipcar/384527979.html",2020
opel,diesel,automatique,85000,insignia,14150,"/Voiture/Opel-Insignia-2.0-CDTI-Edition-Automatik/vhc:car,pgn:115,pgs:10,dmg:false/pg:vipcar/376709558.html",2016
audi,essence,manuelle,220000,a4,1650,"/Voiture/Audi-Audi-A4-B5-1.6/vhc:car,pgn:115,pgs:10,dmg:false/pg:vipcar/384527958.html",1996
volkswagen,diesel,manuelle,176000,golf,10000,"/Voiture/Volkswagen-Golf-6-GTD-im-Top-Zustand/vhc:car,pgn:115,pgs:10,dmg:false/pg:vipcar/384527956.html",2011
volkswagen,diesel,manuelle,165124,a4,12500,"/Voiture/Volkswagen-VW-Kastenwagen-T-5-m.-AHK/vhc:car,pgn:117,pgs:10,dmg:false/pg:vipcar/384527939.html",2013
volkswagen,essence,automatique,186000,a4,23900,"/Voiture/Mercedes-Benz-Mercedes-Benz-560-SL-Automatik/vhc:car,pgn:117,pgs:10,dmg:false/pg:vipcar/384527938.html",1986
audi,diesel,automatique,361000,a8,4700,"/Voiture/Audi-Audi-A8-4.2-TDI-V8-Bose-Standheizung-AHK/vhc:car,pgn:116,pgs:10,dmg:false/pg:vipcar/384527950.html",2006
bmw,diesel,manuelle,132000,,16800,"/Voiture/BMW-220d-Coup%C3%A9-Sport-Line-Sport-Line/vhc:car,pgn:118,pgs:10,dmg:false/pg:vipcar/384527927.html",2014
bmw,diesel,automatique,149269,golf,23900,"/Voiture/BMW-730Ld-M-Paket-Lang,TV-Fond/vhc:car,pgn:115,pgs:10,dmg:false/pg:vipcar/384251132.html",2013
opel,essence,automatique,290000,astra,1290,"/Voiture/Opel-Opel-Astra-H-1,4l-Automatik/vhc:car,pgn:117,pgs:10,dmg:false/pg:vipcar/384527937.html",2009
fiat,essence,manuelle,134000,punto,2450,"/Voiture/Fiat-Fiat-Punto-aus-1-Hand-Top-Zustand-Neu/vhc:car,pgn:117,pgs:10,dmg:false/pg:vipcar/384527934.html",2009
peugeot,essence,manuelle,123000,308,5499,"/Voiture/Peugeot-Peugeot-308-sw-1.6-Benziner/vhc:car,pgn:116,pgs:10,dmg:false/pg:vipcar/384527949.html",2011
,essence,automatique,89000,,56490,"/Voiture/Mercedes-Benz-SL-400-AMG-Harman-Magic-Sky/vhc:car,pgn:119,pgs:10,dmg:false/pg:vipcar/352120843.html",2017
volkswagen,essence,manuelle,238000,,3000,"/Voiture/Volkswagen-ein-Auto-verkaufen/vhc:car,pgn:118,pgs:10,dmg:false/pg:vipcar/384527925.html",2003
volkswagen,diesel,manuelle,320000,passat,2700,"/Voiture/Volkswagen-Vw-Passat-B7-2.0-tdi-mit-rechts/vhc:car,pgn:118,pgs:10,dmg:false/pg:vipcar/384527924.html",2011
bmw,diesel,automatique,198000,punto,12000,"/Voiture/BMW-BMW-325d-M-Paket/vhc:car,pgn:117,pgs:10,dmg:false/pg:vipcar/384527933.html",2009
opel,essence,manuelle,73730,corsa,7499,"/Voiture/Opel-Opel-Corsa-D-1.2-Twinport-Evotec/vhc:car,pgn:117,pgs:10,dmg:false/pg:vipcar/384527932.html",2009
opel,essence,manuelle,119000,c4,4990,"/Voiture/Citro%C3%ABn-Grand-C4-Picasso1.6-VTi-120-HU-AU-01/vhc:car,pgn:117,pgs:10,dmg:false/pg:vipcar/382753297.html",2008
peugeot,essence,manuelle,141500,308,5000,"/Voiture/Mitsubishi-Mitsubishi-Space-Star-1-Hand/vhc:car,pgn:116,pgs:10,dmg:false/pg:vipcar/384527947.html",2017
toyota,diesel,manuelle,214000,avensis,5399,"/Voiture/Toyota-Toyota-Avensis-2010-Euro5-H%C3%9C-AU-07-25/vhc:car,pgn:116,pgs:10,dmg:false/pg:vipcar/384527946.html",2010
mercedes,diesel,automatique,109500,,36000,"/Voiture/Mercedes-Benz-Mercedes-E400D-AMG-E63-Umbau/vhc:car,pgn:119,pgs:10,dmg:false/pg:vipcar/384527917.html",2018
bmw,essence,automatique,240000,,5500,"/Voiture/BMW-BMW-e60-525i-voll-Ausstattung-tauschen/vhc:car,pgn:119,pgs:10,dmg:false/pg:vipcar/384527915.html",2003
mercedes,essence,automatique,182700,passat,5050,"/Voiture/Mercedes-Benz-Mercedes-Benz-c180-kompressor/vhc:car,pgn:118,pgs:10,dmg:false/pg:vipcar/384527923.html",2005
renault,essence,manuelle,105394,kangoo,6200,"/Voiture/Renault-Kangoo-Happy-Family-1.6-T%C3%9CV-02-2025/vhc:car,pgn:118,pgs:10,dmg:false/pg:vipcar/384527922.html",2011
audi,diesel,automatique,179000,a3,15500,"/Voiture/Audi-Audi-A3-S-Line-T%C3%9CV-Neu/vhc:car,pgn:120,pgs:10,dmg:false/pg:vipcar/384527907.html",2015
opel,diesel,automatique,158000,c4,21900,"/Voiture/Mercedes-Benz-C-200-d-T-Autom.-AMG-Line/vhc:car,pgn:117,pgs:10,dmg:false/pg:vipcar/384527929.html",2019
opel,diesel,manuelle,258909,insignia,3998,"/Voiture/Opel-Opel-Insignia-Sport-Tourer-2.0,-Navi/vhc:car,pgn:117,pgs:10,dmg:false/pg:vipcar/384527928.html",2009
volkswagen,essence,manuelle,200000,polo,650,"/Voiture/Volkswagen-VW-Polo-2007-1,2l-Benzin-kein/vhc:car,pgn:116,pgs:10,dmg:false/pg:vipcar/384527945.html",2006
peugeot,essence,manuelle,180000,,1800,"/Voiture/Peugeot-Peugeot-307-110-Premium-T%C3%9CV-06-25/vhc:car,pgn:119,pgs:10,dmg:false/pg:vipcar/384527914.html",2004
ford,essence,manuelle,159000,fiesta,1500,"/Voiture/Ford-Ford-Fiesta-1,3-Top-Zustand/vhc:car,pgn:119,pgs:10,dmg:false/pg:vipcar/384527912.html",2006
audi,essence,automatique,76600,fiesta,62900,"/Voiture/Audi-RS6-Avant-Dynamikp-plus-Keramikbr.-305/vhc:car,pgn:119,pgs:10,dmg:false/pg:vipcar/383300334.html",2016
mercedes,diesel,automatique,269000,kangoo,6300,"/Voiture/Mercedes-Benz-Mercedes-Benz-R-280-CDI/vhc:car,pgn:118,pgs:10,dmg:false/pg:vipcar/384527921.html",2008
volkswagen,diesel,automatique,176000,touareg,14500,"/Voiture/Volkswagen-VW-Touareg/vhc:car,pgn:121,pgs:10,dmg:false/pg:vipcar/384527895.html",2011
audi,essence,manuelle,106666,a3,1011,"/Voiture/Daihatsu-Daihatsu-Applause-1.6-XI,-Typ-A-101,/vhc:car,pgn:120,pgs:10,dmg:false/pg:vipcar/384527905.html",1991
bmw,essence,manuelle,133000,a3,12900,"/Voiture/BMW-BMW-E82-120i-1er-Coup%C3%A9-M-PAKET-STEUERK.../vhc:car,pgn:120,pgs:10,dmg:false/pg:vipcar/384527904.html",2013
volkswagen,essence,manuelle,317400,passat,1650,"/Voiture/Volkswagen-Vw-passat-3b/vhc:car,pgn:116,pgs:10,dmg:false/pg:vipcar/384527942.html",2000
ford,diesel,manuelle,160000,kuga,10499,"/Voiture/Ford-Ford-Kuga-Titanium-Paket/vhc:car,pgn:116,pgs:10,dmg:false/pg:vipcar/384527941.html",2013
volkswagen,diesel,manuelle,107000,touran,12999,"/Voiture/Volkswagen-Touran-7Sitzer-Pano-Navi-AHK/vhc:car,pgn:119,pgs:10,dmg:false/pg:vipcar/384527911.html",2013
volkswagen,essence,automatique,130000,touran,31999,"/Voiture/Mercedes-Benz-C43-AMG-T-Model-Junger-Stern/vhc:car,pgn:119,pgs:10,dmg:false/pg:vipcar/384527910.html",2017
bmw,diesel,automatique,45500,kangoo,51450,"/Voiture/BMW-BMW-M550d-Maximale-Vollausstattung/vhc:car,pgn:118,pgs:10,dmg:false/pg:vipcar/384527920.html",2018
volkswagen,electrique,automatique,120000,touareg,76999,"/Voiture/Porsche-Porsche-Taycan-Turbo-680-PS-NP-184T/vhc:car,pgn:121,pgs:10,dmg:false/pg:vipcar/384527894.html",2020
renault,essence,manuelle,98800,twingo,1590,"/Voiture/Renault-Twingo-1.2-16v-T%C3%9CV-02-202698.000-km/vhc:car,pgn:121,pgs:10,dmg:false/pg:vipcar/384527893.html",2003
renault,essence,manuelle,173000,twingo,8989,"/Voiture/Iveco-Daily-C50VL-50C14GV-Sortimo-Ausbau/vhc:car,pgn:121,pgs:10,dmg:false/pg:vipcar/384527892.html",2008
bmw,diesel,automatique,380000,a3,9250,"/Voiture/Mercedes-Benz-200/vhc:car,pgn:120,pgs:10,dmg:false/pg:vipcar/384527903.html",2016
ford,essence,manuelle,51000,fiesta,13200,"/Voiture/Ford-Ford-Fiesta-1,0-Eco-Boost-ST-Line/vhc:car,pgn:120,pgs:10,dmg:false/pg:vipcar/384527902.html",2019
opel,essence,manuelle,33600,crossland,15000,"/Voiture/Opel-Opel-Crossland-X-1,2-Turbo-Innovation/vhc:car,pgn:122,pgs:10,dmg:false/pg:vipcar/384527884.html",2019
volkswagen,essence,manuelle,83000,up,6500,"/Voiture/Volkswagen-VW-UP-Volkswagen/vhc:car,pgn:119,pgs:10,dmg:false/pg:vipcar/384527909.html",2015
audi,diesel,automatique,179000,a3,15500,"/Voiture/Audi-Audi-A3-S-Line-T%C3%9CV-Neu/vhc:car,pgn:119,pgs:10,dmg:false/pg:vipcar/384527907.html",2015
ford,essence,automatique,24700,mustang,31980,"/Voiture/Ford-Mustang-5.0-Ti-VCT-V8-GT-Xenon-Memory/vhc:car,pgn:118,pgs:10,dmg:false/pg:vipcar/383220654.html",2015
ford,essence,automatique,130000,mustang,31999,"/Voiture/Mercedes-Benz-C43-AMG-T-Model-Junger-Stern/vhc:car,pgn:118,pgs:10,dmg:false/pg:vipcar/384527918.html",2017
renault,essence,automatique,99500,500,29900,"/Voiture/Mercedes-Benz-SL-500-R129/vhc:car,pgn:121,pgs:10,dmg:false/pg:vipcar/384527890.html",1995
audi,essence,automatique,208000,a6,1800,"/Voiture/Audi-Audi-a6-limousine-Baujahr-2004/vhc:car,pgn:121,pgs:10,dmg:false/pg:vipcar/384527889.html",2003
audi,diesel,manuelle,109800,q2,16263,"/Voiture/Audi-Q2-30-TDI-LEDER-NAVI-LED/vhc:car,pgn:120,pgs:10,dmg:false/pg:vipcar/384527901.html",2019
mercedes,essence,automatique,86000,q2,40000,"/Voiture/Mercedes-Benz-Mercedes-C43-AMG-T-Designo/vhc:car,pgn:120,pgs:10,dmg:false/pg:vipcar/384527897.html",2017
ford,diesel,automatique,52000,tourneo,23980,"/Voiture/Ford-Grand-Tourneo-Connect-Titanium-ACC-Pano/vhc:car,pgn:120,pgs:10,dmg:false/pg:vipcar/382635168.html",2019
volkswagen,essence,automatique,13000,t-roc,28500,"/Voiture/Volkswagen-VW-T-Roc-Black-Style/vhc:car,pgn:123,pgs:10,dmg:false/pg:vipcar/384527862.html",2023
renault,diesel,automatique,109854,espace,19500,"/Voiture/Renault-Espace-EnergydCi-160-Intens-4control/vhc:car,pgn:122,pgs:10,dmg:false/pg:vipcar/384527881.html",2017
ford,essence,automatique,89000,mustang,56490,"/Voiture/Mercedes-Benz-SL-400-AMG-Harman-Magic-Sky/vhc:car,pgn:118,pgs:10,dmg:false/pg:vipcar/352120843.html",2017
toyota,essence,manuelle,164000,yaris,1800,"/Voiture/Toyota-Auto-Toyota-yaris/vhc:car,pgn:121,pgs:10,dmg:false/pg:vipcar/384527888.html",2004
bmw,essence,automatique,148000,yaris,10800,"/Voiture/BMW-335i-Cabrio/vhc:car,pgn:121,pgs:10,dmg:false/pg:vipcar/384527887.html",2007
opel,diesel,manuelle,286696,tourneo,2100,"/Voiture/Opel-Zafira-1.6-CNG-ecoFLEX-Cosmo-Erdgas/vhc:car,pgn:120,pgs:10,dmg:false/pg:vipcar/384527896.html",2008
fiat,essence,manuelle,149000,punto,2490,"/Voiture/Fiat-Fiat-Grande-Punto-1.2/vhc:car,pgn:123,pgs:10,dmg:false/pg:vipcar/384527859.html",2009
fiat,diesel,manuelle,265500,punto,5500,"/Voiture/Mitsubishi-Mitsubishi-Outlander-2.2-DI-D-T%C3%9CV/vhc:car,pgn:123,pgs:10,dmg:false/pg:vipcar/384527858.html",2011
fiat,essence,automatique,60000,500,18500,"/Voiture/Mercedes-Benz-S-500/vhc:car,pgn:123,pgs:10,dmg:false/pg:vipcar/384527856.html",2008
opel,essence,manuelle,33600,crossland,15000,"/Voiture/Opel-Opel-Crossland-X-1.2-Turbo-Innovation/vhc:car,pgn:123,pgs:10,dmg:false/pg:vipcar/384527854.html",2019
,diesel,automatique,19000,,49500,"/Voiture/MAN-TGE-Womo-vorber-2xKlima-Luftstandhzg/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/384527846.html",2022
audi,diesel,automatique,167000,a6,29200,"/Voiture/Audi-Audi-a6-competischon-326ps-Diesel/vhc:car,pgn:122,pgs:10,dmg:false/pg:vipcar/384527880.html",2015
volkswagen,essence,manuelle,63600,a6,5700,"/Voiture/Volkswagen-VW-Up-Top-Zustand-63.600km-2hand/vhc:car,pgn:122,pgs:10,dmg:false/pg:vipcar/384527879.html",2013
audi,essence,manuelle,200000,a6,13000,"/Voiture/Audi-S5-4.2-FSI-quattro/vhc:car,pgn:122,pgs:10,dmg:false/pg:vipcar/384527878.html",2009
bmw,essence,automatique,98500,yaris,16000,"/Voiture/Skoda-Skoda-Octavia-Combi-1.8T-DSG,-Navi,/vhc:car,pgn:121,pgs:10,dmg:false/pg:vipcar/384527886.html",2014
volkswagen,essence,automatique,90400,tiguan,23900,"/Voiture/Volkswagen-Tiguan-1.4-TSI-ACT-DSG-Comfortline/vhc:car,pgn:121,pgs:10,dmg:false/pg:vipcar/384527885.html",2017
volkswagen,diesel,automatique,176000,touareg,14500,"/Voiture/Volkswagen-VW-Touareg/vhc:car,pgn:120,pgs:10,dmg:false/pg:vipcar/384527895.html",2011
bmw,essence,manuelle,132000,crossland,22499,"/Voiture/BMW-M135i-5-T%C3%BCrer/vhc:car,pgn:123,pgs:10,dmg:false/pg:vipcar/384527853.html",2013
bmw,essence,automatique,50000,crossland,42990,"/Voiture/Mercedes-Benz-E-400-Cabrio-AMG-Widescreen/vhc:car,pgn:123,pgs:10,dmg:false/pg:vipcar/365820509.html",2019
volkswagen,diesel,manuelle,225000,caddy,1500,"/Voiture/Volkswagen-VW-Caddy-2-Liter/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/384527845.html",2005
audi,diesel,automatique,77500,a5,31900,"/Voiture/Audi-A5-Sportback-30TDI-Business-Plus-S-line/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/384527844.html",2020
ford,diesel,manuelle,150800,transit,18980,"/Voiture/Ford-Transit-Kombi-350-L3-Trend-9-Sitzer-AHK/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/382791917.html",2016
bmw,diesel,automatique,216000,a6,19900,"/Voiture/BMW-Bmw-525d-xdrive-F10-M-Paket-ab-Werk/vhc:car,pgn:122,pgs:10,dmg:false/pg:vipcar/384527877.html",2013
volkswagen,essence,automatique,224000,golf,8000,"/Voiture/Volkswagen-Golf-5-Edition-30/vhc:car,pgn:125,pgs:10,dmg:false/pg:vipcar/384527837.html",2007
mercedes,diesel,automatique,349956,crossland,3200,"/Voiture/Mercedes-Benz-Mercedes-S320CDI-T%C3%9CV-05.2024/vhc:car,pgn:123,pgs:10,dmg:false/pg:vipcar/384527850.html",2004
mercedes,essence,manuelle,68285,crossland,4500,"/Voiture/Trabant-Trabant-601-original-Zustand/vhc:car,pgn:123,pgs:10,dmg:false/pg:vipcar/384527849.html",1985
bmw,essence,automatique,225000,x3,7999,"/Voiture/BMW-BMW-X3-2.5-Benzin-Automatik-E83/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/384527842.html",2005
bmw,diesel,manuelle,280000,x3,5250,"/Voiture/Volvo-S60-D5-Edition-Edition/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/384527841.html",2008
bmw,diesel,automatique,200000,x3,12000,"/Voiture/BMW-BMW-335i-N54/vhc:car,pgn:124,pgs:10,dmg:false/pg:vipcar/384527840.html",2006
